Sender_id_1,Sender_fullname_1,Recipient_fullname_1,Email_Subject_1,Subject_Type_1,SentDate_1,Weekday_1,SentHour_1,SentTime_1,Department_1,Title_1
41,Mat Bramar,Carla Forluniau,All staff announcement,Work related,6/1/2014,Monday,During_work_hours,15:42,Administration,Assistant to CEO
41,Mat Bramar,Linda Lagos,All staff announcement,Work related,6/1/2014,Monday,During_work_hours,15:42,Administration,Assistant to CEO
41,Mat Bramar,Cornelia Lais,All staff announcement,Work related,6/1/2014,Monday,During_work_hours,15:42,Administration,Assistant to CEO
41,Mat Bramar,Ruscella Mies Haber,All staff announcement,Work related,6/1/2014,Monday,During_work_hours,15:42,Administration,Assistant to CEO
41,Mat Bramar,Anda Ribera,All staff announcement,Work related,6/1/2014,Monday,During_work_hours,15:42,Administration,Assistant to CEO
46,Ruscella Mies Haber,Rachel Pantanal,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Lars Azada,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Felix Balas,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Isande Borrasca,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Axel Calzas,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Gustav Cazar,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Lidelse Dedos,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Birgitta Frente,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Vira Frente,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Adra Nubarron,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Marin Onda,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Kare Orilla,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Elsa Orilla,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Brand Tempestad,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Ingrid Barranco,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Ada Campo-Corrente,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Sten Sanjorge Jr.,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Orhan Strum,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Willem Vasco-Pais,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Bertrand Ovan,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Albina Hafon,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Benito Hawelon,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Claudio Hawelon,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Henk Mies,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Valeria Morlun,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Adan Morlun,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Cecilia Morluniau,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Irene Nant,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Dylan Scozzese,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Lucas Alcazar,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Isak Baza,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Linnea Bergen,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Nils Calixto,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Sven Flecha,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Hideki Cocinaro,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Inga Ferro,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Loreto Bodrogi,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Isia Vann,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Stenig Fusil,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Hennie Osvaldo,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Kanon Herrero,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Varja Lagos,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Minke Mies,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Felix Resumir,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Edvard Vann,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Emile Arpa,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Varro Awelon,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Mat Bramar,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Dante Coginian,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Carla Forluniau,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Linda Lagos,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Cornelia Lais,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Anda Ribera,"Good morning, GasTech!",Work related,6/1/2014,Monday,During_work_hours,15:54,Administration,Assistant to Engineering Group Manager
39,Lucas Alcazar,Dante Coginian,RE: Congratulations on your service anniversary,Work related,6/1/2014,Monday,During_work_hours,15:58,IT,IT Helpdesk
3,Adra Nubarron,Isande Borrasca,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Elsa Orilla,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Felix Balas,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Brand Tempestad,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Kare Orilla,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Lars Azada,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Marin Onda,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
3,Adra Nubarron,Gustav Cazar,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,16:21,Engineering,Geologist
34,Lars Azada,Axel Calzas,RE: Meeting,Work related,6/1/2014,Monday,During_work_hours,16:31,Engineering,Engineer
6,Axel Calzas,Lars Azada,RE: Meeting,Work related,6/1/2014,Monday,During_work_hours,16:37,Engineering,Drill Technician
2,Adan Morlun,Irene Nant,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Dante Coginian,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Emile Arpa,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Varro Awelon,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Cecilia Morluniau,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Claudio Hawelon,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Henk Mies,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Dylan Scozzese,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
2,Adan Morlun,Benito Hawelon,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:38,Facilities,Truck Driver
43,Nils Calixto,Kanon Herrero,RE: Late for meeting,Work related,6/1/2014,Monday,During_work_hours,16:39,IT,IT Technician
16,Dylan Scozzese,Irene Nant,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,16:39,Facilities,Truck Driver
16,Dylan Scozzese,Cecilia Morluniau,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,16:39,Facilities,Truck Driver
46,Ruscella Mies Haber,Mat Bramar,RE: Question - Protocol for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:44,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Anda Ribera,RE: Question - Protocol for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:44,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Rachel Pantanal,RE: Question - Protocol for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:44,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Linda Lagos,RE: Question - Protocol for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:44,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Carla Forluniau,RE: Question - Protocol for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:44,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Cornelia Lais,RE: Question - Protocol for VIP visit,Work related,6/1/2014,Monday,During_work_hours,16:44,Administration,Assistant to Engineering Group Manager
32,Kanon Herrero,Nils Calixto,RE: Late for meeting,Work related,6/1/2014,Monday,During_work_hours,16:53,Security,Badging Office
15,Dante Coginian,Lucas Alcazar,RE: Congratulations on your service anniversary,Work related,6/1/2014,Monday,During_work_hours,16:55,Facilities,Lead Janitor
16,Dylan Scozzese,Irene Nant,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,16:55,Facilities,Truck Driver
16,Dylan Scozzese,Cecilia Morluniau,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,16:55,Facilities,Truck Driver
43,Nils Calixto,Kanon Herrero,RE: Late for meeting,Work related,6/1/2014,Monday,During_work_hours,17:07,IT,IT Technician
32,Kanon Herrero,Nils Calixto,RE: Late for meeting,Work related,6/1/2014,Monday,During_work_hours,17:10,Security,Badging Office
45,Rachel Pantanal,Claudio Hawelon,RE: Are you buying coffee?,Non-work related,6/1/2014,Monday,During_work_hours,17:34,Administration,Assistant to CIO
28,Irene Nant,Cecilia Morluniau,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,17:52,Facilities,Truck Driver
28,Irene Nant,Dylan Scozzese,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,17:52,Facilities,Truck Driver
40,Marin Onda,Isande Borrasca,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Elsa Orilla,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Felix Balas,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Brand Tempestad,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Kare Orilla,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Adra Nubarron,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Lars Azada,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
40,Marin Onda,Gustav Cazar,RE: Wellhead flow rate data,Work related,6/1/2014,Monday,During_work_hours,17:56,Engineering,Drill Site Manager
16,Dylan Scozzese,Irene Nant,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,17:57,Facilities,Truck Driver
16,Dylan Scozzese,Cecilia Morluniau,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,17:57,Facilities,Truck Driver
28,Irene Nant,Cecilia Morluniau,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,18:01,Facilities,Truck Driver
28,Irene Nant,Dylan Scozzese,RE: Route suggestion for next shift,Work related,6/1/2014,Monday,During_work_hours,18:01,Facilities,Truck Driver
12,Cecilia Morluniau,Dylan Scozzese,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Emile Arpa,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Henk Mies,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Adan Morlun,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Valeria Morlun,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Benito Hawelon,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Albina Hafon,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
12,Cecilia Morluniau,Claudio Hawelon,RE: Facilities preparations for VIP visit,Work related,6/1/2014,Monday,During_work_hours,18:08,Facilities,Truck Driver
41,Mat Bramar,Rachel Pantanal,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Lars Azada,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Felix Balas,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Isande Borrasca,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Axel Calzas,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Gustav Cazar,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Lidelse Dedos,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Birgitta Frente,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Vira Frente,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Adra Nubarron,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Marin Onda,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Kare Orilla,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Elsa Orilla,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Brand Tempestad,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Ingrid Barranco,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Ada Campo-Corrente,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Sten Sanjorge Jr.,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Orhan Strum,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Willem Vasco-Pais,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Bertrand Ovan,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Albina Hafon,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Benito Hawelon,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Claudio Hawelon,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Henk Mies,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Valeria Morlun,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Adan Morlun,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Cecilia Morluniau,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Irene Nant,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Dylan Scozzese,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Lucas Alcazar,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Isak Baza,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Linnea Bergen,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Nils Calixto,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Sven Flecha,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Hideki Cocinaro,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Inga Ferro,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Loreto Bodrogi,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Isia Vann,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Stenig Fusil,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Hennie Osvaldo,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Kanon Herrero,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Varja Lagos,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Minke Mies,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Felix Resumir,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Edvard Vann,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Emile Arpa,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Varro Awelon,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Dante Coginian,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Carla Forluniau,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Linda Lagos,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Cornelia Lais,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Ruscella Mies Haber,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
41,Mat Bramar,Anda Ribera,Service anniversaries!,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Administration,Assistant to CEO
28,Irene Nant,Bertrand Ovan,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Varro Awelon,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Dante Coginian,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Adan Morlun,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Albina Hafon,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Claudio Hawelon,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Cecilia Morluniau,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
28,Irene Nant,Henk Mies,Traffic advisory for today,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Irene Nant,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Adan Morlun,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Valeria Morlun,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Emile Arpa,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Varro Awelon,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Benito Hawelon,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Henk Mies,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Bertrand Ovan,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
16,Dylan Scozzese,Claudio Hawelon,List of repairs needed,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,Facilities,Truck Driver
43,Nils Calixto,Sven Flecha,GT-SeismicProcessorPro Bug Report,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,IT,IT Technician
43,Nils Calixto,Lucas Alcazar,GT-SeismicProcessorPro Bug Report,Work related,7/1/2014,Tuesday,Outside_work_hours,0:00,IT,IT Technician
